ParkName,State,partySize,RateType,BookingType,Equipment
Battery,NS ,2,Senior,CampsitePermit,Single Tent
Porters Lake,NS ,3,Full,CampsitePermit,Tents
Graves Island,NS ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,3,Full,CampsitePermit,Less than 30ft
Porters Lake,KY ,5,Full,CampsitePermit,Less than 30ft
Graves Island,QC ,4,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Tents
Blomidon,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,SK ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,6,Full,CampsitePermit,Less than 40ft
Amherst Shore,NB ,2,Senior,CampsitePermit,Single Tent
Laurie,NS ,4,Full,CampsitePermit,Tents
Graves Island,NS ,2,Senior,CampsitePermit,Tents
Salsman,NS ,2,Full,CampsitePermit,Less than 20ft
Laurie,NL ,1,Full,CampsitePermit,Single Tent
Whycocomagh,NC ,2,Full,CampsitePermit,Single Tent
Graves Island,ON ,5,Full,CampsitePermit,Tents
Porters Lake,NS ,4,Full,CampsitePermit,Tents
Graves Island,NB ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Cape Chignecto,ON ,2,Full,BackcountryPermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Less than 20ft
Salsman,NS ,2,Full,CampsitePermit,Less than 40ft
Amherst Shore,NETHERLANDS ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,MB ,1,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,4,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,4,Full,CampsitePermit,Single Tent
Laurie,NS ,4,Full,CampsitePermit,Tents
Dollar Lake,NS ,6,Full,CampsitePermit,Tents
Graves Island,CT ,1,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Less than 40ft
Dollar Lake,PA ,2,Full,CampsitePermit,Single Tent
Porters Lake,ON ,2,Full,CampsitePermit,Single Tent
Porters Lake,ON ,2,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,UK,1,Full,CampsitePermit,Single Tent
Mira River,NS ,3,Full,CampsitePermit,Single Tent
Porters Lake,NB ,2,Full,CampsitePermit,Less than 20ft
Salsman,ON ,4,Full,CampsitePermit,Greater than 40ft
Cape Chignecto,NS ,6,Full,BackcountryPermit,Cabin
Ellenwood Lake,NS ,2,Host,CampsitePermit,Less than 30ft
Five Islands,NS ,4,Full,CampsitePermit,Single Tent
Battery,GERMANY ,2,Full,CampsitePermit,Less than 30ft
Smileys,NS ,5,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,2,Full,CampsitePermit,Single Tent
Five Islands,NB ,6,Full,CampsitePermit,Tents
Caribou Munroes,NL ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,PE ,3,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,5,Full,CampsitePermit,Less than 40ft
Blomidon,QC ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,SWITZERLAND ,2,Full,CampsitePermit,Less than 20ft
Caribou Munroes,QC ,3,Full,CampsitePermit,Tents
Graves Island,ON ,2,Senior,CampsitePermit,Single Tent
Salsman,BC ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,3,Full,CampsitePermit,Single Tent
Caribou Munroes,QC ,2,Senior,CampsitePermit,Less than 20ft
Battery,NS ,2,Full,CampsitePermit,Single Tent
Valleyview,BC ,2,Senior,CampsitePermit,Single Tent
Smileys,NS ,3,Full,CampsitePermit,Single Tent
Mira River,ON ,4,Senior,CampsitePermit,Single Tent
Graves Island,NS ,5,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
The Islands,NS ,4,Veteran,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,6,Full,CampsitePermit,Tents
Graves Island,ON ,4,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,3,Full,CampsitePermit,Tents
Mira River,NS ,3,Veteran,CampsitePermit,Single Tent
Porters Lake,ON ,4,Full,CampsitePermit,Less than 40ft
Mira River,NS ,5,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,3,Full,CampsitePermit,Single Tent
Porters Lake,CA ,2,Full,CampsitePermit,Single Tent
Battery,QC ,2,Full,CampsitePermit,Single Tent
Graves Island,NB ,1,Full,CampsitePermit,Single Tent
Battery,NS ,1,Full,CampsitePermit,Single Tent
Battery,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 40ft
Battery,NS ,1,Full,CampsitePermit,Single Tent
Laurie,QC ,2,Full,CampsitePermit,Single Tent
Porters Lake,ON ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Senior,CampsitePermit,Less than 20ft
Laurie,NS ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,NY ,4,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,5,Full,CampsitePermit,Single Tent
Amherst Shore,NS ,6,Full,CampsitePermit,Less than 20ft
Porters Lake,NS ,6,Full,CampsitePermit,Tents
Cape Chignecto,ON ,2,Full,BackcountryPermit,Single Tent
Porters Lake,NS ,2,Full,CampsitePermit,Less than 40ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NL ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,5,Full,CampsitePermit,Less than 20ft
Laurie,NS ,3,Full,CampsitePermit,Tents
Battery,NS ,2,Senior,CampsitePermit,Single Tent
Graves Island,ON ,1,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Laurie,NS ,3,Full,CampsitePermit,Less than 20ft
Porters Lake,NS ,3,Veteran,CampsitePermit,Tents
Smileys,NS ,4,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,3,Full,CampsitePermit,Less than 30ft
Laurie,NS ,2,Full,CampsitePermit,Single Tent
Whycocomagh,NS ,2,Full,CampsitePermit,Single Tent
Salsman,NL ,2,Senior,CampsitePermit,Single Tent
Caribou Munroes,ON ,4,Full,CampsitePermit,Single Tent
Blomidon,NS ,5,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,2,Senior,CampsitePermit,Less than 40ft
Rissers Beach,ON ,2,Senior,CampsitePermit,Single Tent
Caribou Munroes,FRANCE ,1,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,5,Full,CampsitePermit,Less than 20ft
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,6,Full,CampsitePermit,Tents
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 20ft
Laurie,ON ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,4,Senior,CampsitePermit,Tents
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 20ft
Blomidon,NS ,5,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Less than 20ft
Mira River,BC ,2,Senior,CampsitePermit,Single Tent
Five Islands,ON ,4,Full,CampsitePermit,Less than 40ft
Mira River,NS ,4,Full,CampsitePermit,Less than 20ft
Rissers Beach,SK ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,NL ,1,Full,CampsitePermit,Single Tent
Whycocomagh,IL ,2,Full,CampsitePermit,Single Tent
Porters Lake,NS ,2,Full,CampsitePermit,Less than 20ft
The Islands,NS ,2,Full,CampsitePermit,Less than 20ft
The Islands,NS ,4,Senior,CampsitePermit,Less than 20ft
Graves Island,NS ,1,Senior,CampsitePermit,Single Tent
Caribou Munroes,BC ,5,Full,CampsitePermit,Single Tent
Laurie,NS ,2,Full,CampsitePermit,Tents
Graves Island,GERMANY ,1,Senior,CampsitePermit,Single Tent
Thomas Raddall,NS ,3,Full,CampsitePermit,Less than 30ft
Rissers Beach,MA ,2,Full,CampsitePermit,Tents
Salsman,NS ,3,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,1,Full,CampsitePermit,Tents
Graves Island,QC ,2,Senior,CampsitePermit,Less than 20ft
Blomidon,VA ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,GERMANY ,1,Full,CampsitePermit,Less than 30ft
Blomidon,NY ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Senior,CampsitePermit,Single Tent
Porters Lake,ON ,6,Full,CampsitePermit,Less than 40ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 40ft
Mira River,NS ,3,Full,CampsitePermit,Single Tent
Whycocomagh,WI ,2,Senior,CampsitePermit,Single Tent
Amherst Shore,ON ,2,Senior,CampsitePermit,Single Tent
Five Islands,NB ,2,Full,CampsitePermit,Tents
Rissers Beach,NS ,4,Full,CampsitePermit,Tents
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Five Islands,NS ,3,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,6,Full,CampsitePermit,Less than 20ft
Whycocomagh,NS ,4,Full,YurtPermit,Tents
The Islands,NS ,2,Full,CampsitePermit,Less than 30ft
Whycocomagh,NS ,2,Senior,CampsitePermit,Single Tent
Mira River,QC ,2,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,2,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Senior,CampsitePermit,Less than 30ft
Amherst Shore,ME ,5,Full,CampsitePermit,Single Tent
Valleyview,NS ,2,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,7,Full,CampsitePermit,Single Tent
Mira River,ON ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,4,Full,CampsitePermit,Tents
Caribou Munroes,NS ,6,Full,CampsitePermit,Tents
Graves Island,NB ,6,Full,CampsitePermit,Tents
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 30ft
Porters Lake,GERMANY ,4,Full,CampsitePermit,Less than 30ft
Valleyview,NL ,2,Senior,CampsitePermit,Single Tent
Mira River,ON ,2,Full,CampsitePermit,Less than 20ft
Five Islands,ON ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,1,Senior,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,5,Full,CampsitePermit,Less than 30ft
Porters Lake,ON ,4,Full,CampsitePermit,Less than 30ft
Amherst Shore,NS ,2,Full,CampsitePermit,Less than 30ft
Smileys,NS ,2,Full,CampsitePermit,Less than 30ft
Five Islands,QC ,2,Senior,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Mira River,QC ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 30ft
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,4,Full,CampsitePermit,Tents
Dollar Lake,NS ,4,Full,CampsitePermit,Less than 20ft
Battery,ON ,2,Full,CampsitePermit,Single Tent
Ellenwood Lake,SWITZERLAND ,2,Full,CampsitePermit,Less than 20ft
Graves Island,QC ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,1,Senior,CampsitePermit,Single Tent
Boylston,NS ,2,Full,CampsitePermit,Single Tent
Laurie,NB ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,5,Full,CampsitePermit,Less than 40ft
Mira River,NS ,3,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,4,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Senior,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,4,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 20ft
Five Islands,NB ,2,Senior,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Mira River,ON ,4,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,2,Veteran,CampsitePermit,Less than 40ft
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,5,Full,CampsitePermit,Tents
Blomidon,QC ,3,Full,CampsitePermit,Tents
Battery,NS ,3,Full,CampsitePermit,Single Tent
Mira River,UT ,2,Senior,CampsitePermit,Single Tent
The Islands,NS ,2,Full,CampsitePermit,Single Tent
Salsman,NS ,2,Full,CampsitePermit,Less than 20ft
Ellenwood Lake,NS ,3,Full,CampsitePermit,Less than 30ft
Five Islands,NS ,5,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,1,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Whycocomagh,QC ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,4,Full,CampsitePermit,Tents
Rissers Beach,ON ,2,Full,CampsitePermit,Less than 30ft
Salsman,NS ,5,Full,CampsitePermit,Tents
Mira River,NS ,3,Full,CampsitePermit,Single Tent
Amherst Shore,QC ,2,Senior,CampsitePermit,Less than 20ft
Mira River,AB ,4,Full,CampsitePermit,Tents
Smileys,NS ,4,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,3,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,4,Full,CampsitePermit,Single Tent
Amherst Shore,ON ,4,Full,CampsitePermit,Single Tent
Mira River,NS ,6,Full,CampsitePermit,Greater than 40ft
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 20ft
Mira River,QC ,5,Full,CampsitePermit,Less than 30ft
Battery,SK ,2,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 40ft
Battery,NS ,2,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,3,Full,CampsitePermit,Single Tent
Amherst Shore,ME ,4,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,3,Full,CampsitePermit,Tents
Mira River,NS ,3,Full,CampsitePermit,Less than 20ft
Five Islands,AB ,2,Full,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,4,Full,CampsitePermit,Single Tent
Laurie,QC ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,5,Full,CampsitePermit,Tents
Caribou Munroes,CT ,3,Full,CampsitePermit,Single Tent
Battery,QC ,2,Full,CampsitePermit,Single Tent
Graves Island,MA ,2,Senior,CampsitePermit,Less than 30ft
Amherst Shore,NS ,4,Senior,CampsitePermit,Less than 20ft
Five Islands,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,ON ,2,Senior,CampsitePermit,Less than 40ft
The Islands,CA ,4,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,3,Senior,CampsitePermit,Less than 30ft
Laurie,BC ,5,Full,CampsitePermit,Single Tent
Blomidon,NS ,1,Full,CampsitePermit,Single Tent
Whycocomagh,NS ,4,Senior,YurtPermit,Tents
Dollar Lake,NS ,6,Full,CampsitePermit,Single Tent
Five Islands,GERMANY ,2,Senior,CampsitePermit,Single Tent
Mira River,NS ,3,Full,CampsitePermit,Less than 30ft
Cape Chignecto,NS ,1,Full,BackcountryPermit,Single Tent
Laurie,QC ,2,Full,CampsitePermit,Single Tent
The Islands,NS ,2,Full,CampsitePermit,Single Tent
Valleyview,NS ,1,Senior,CampsitePermit,Single Tent
Dollar Lake,NS ,5,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Valleyview,NS ,2,Full,CampsitePermit,Single Tent
Porters Lake,NS ,2,Senior,CampsitePermit,Less than 20ft
Five Islands,NS ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,2,Senior,CampsitePermit,Less than 40ft
Porters Lake,MI ,2,Full,CampsitePermit,Less than 40ft
The Islands,NS ,5,Full,CampsitePermit,Single Tent
Rissers Beach,QC ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,1,Full,CampsitePermit,Single Tent
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,1,Senior,CampsitePermit,Less than 20ft
Graves Island,BC ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,6,Full,CampsitePermit,Less than 20ft
Smileys,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,QC ,2,Senior,CampsitePermit,Single Tent
Ellenwood Lake,NS ,5,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Amherst Shore,NS ,2,Full,CampsitePermit,Tents
Thomas Raddall,NS ,4,Full,CampsitePermit,Tents
Ellenwood Lake,NB ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Five Islands,NS ,4,Full,CampsitePermit,Single Tent
Amherst Shore,MN ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,ON ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NC ,1,Senior,CampsitePermit,Less than 20ft
Graves Island,NS ,1,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,3,Full,CampsitePermit,Tents
Caribou Munroes,NY ,2,Senior,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,4,Full,CampsitePermit,Tents
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Amherst Shore,QC ,2,Full,CampsitePermit,Less than 30ft
Mira River,NS ,3,Full,CampsitePermit,Less than 20ft
Caribou Munroes,QC ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Senior,CampsitePermit,Less than 30ft
Laurie,NS ,1,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,2,Senior,CampsitePermit,Less than 20ft
Blomidon,NS ,2,Senior,CampsitePermit,Single Tent
Five Islands,NS ,5,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,4,Senior,CampsitePermit,Less than 30ft
Smileys,NS ,5,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,1,Full,CampsitePermit,Single Tent
Graves Island,PA ,3,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,2,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,4,Full,CampsitePermit,Single Tent
Valleyview,NS ,2,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,2,Full,CampsitePermit,Tents
Thomas Raddall,NS ,4,Full,CampsitePermit,Less than 30ft
Battery,NS ,5,Senior,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 30ft
Mira River,NS ,2,Full,CampsitePermit,Less than 20ft
Mira River,NS ,4,Full,CampsitePermit,Single Tent
Valleyview,NB ,2,Senior,CampsitePermit,Single Tent
Blomidon,NS ,4,Full,CampsitePermit,Less than 20ft
Amherst Shore,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Senior,CampsitePermit,Less than 30ft
Dollar Lake,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,QC ,3,Full,CampsitePermit,Less than 20ft
Five Islands,NS ,2,Host,CampsitePermit,Single Tent
Mira River,SWITZERLAND ,2,Senior,CampsitePermit,Single Tent
Ellenwood Lake,VT ,5,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,5,Full,CampsitePermit,Less than 30ft
Salsman,NL ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,NC ,3,Full,CampsitePermit,Single Tent
Battery,NS ,3,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Veteran,CampsitePermit,Less than 30ft
Caribou Munroes,MA ,2,Senior,CampsitePermit,Single Tent
Dollar Lake,NS ,3,Full,CampsitePermit,Single Tent
Battery,SWITZERLAND ,2,Full,CampsitePermit,Less than 20ft
Smileys,NS ,6,Full,CampsitePermit,Greater than 40ft
Mira River,QC ,2,Senior,CampsitePermit,Less than 20ft
Amherst Shore,ON ,2,Senior,CampsitePermit,Single Tent
Rissers Beach,NS ,3,Full,CampsitePermit,Single Tent
Amherst Shore,WI ,2,Senior,CampsitePermit,Less than 20ft
Laurie,QC ,6,FULL,CampsitePermit,Tents
Ellenwood Lake,NS ,5,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 40ft
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,2,Full,CampsitePermit,Less than 30ft
Mira River,NS ,2,Full,CampsitePermit,Less than 30ft
Blomidon,GERMANY ,1,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
The Islands,NS ,4,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,QC ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,3,Full,CampsitePermit,Single Tent
Porters Lake,NS ,2,Full,CampsitePermit,Less than 40ft
Dollar Lake,NS ,6,Full,CampsitePermit,Less than 20ft
Mira River,QC ,2,Full,CampsitePermit,Less than 20ft
Amherst Shore,NS ,2,Full,CampsitePermit,Less than 20ft
The Islands,ON ,4,Senior,CampsitePermit,Less than 30ft
Graves Island,ON ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,3,Full,CampsitePermit,Less than 30ft
Graves Island,ON ,5,Full,CampsitePermit,Less than 30ft
Thomas Raddall,MD ,2,Full,CampsitePermit,Single Tent
Battery,SWITZERLAND ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,5,Senior,CampsitePermit,Less than 20ft
Salsman,NS ,2,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,1,Full,CampsitePermit,Single Tent
Laurie,NS ,5,Full,CampsitePermit,Single Tent
Amherst Shore,QC ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,QC ,2,Full,CampsitePermit,Less than 20ft
Caribou Munroes,AL ,2,Senior,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Battery,NS ,4,Full,CampsitePermit,Less than 30ft
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Laurie,NB ,1,Full,CampsitePermit,Single Tent
Mira River,QC ,2,Full,CampsitePermit,Less than 40ft
Rissers Beach,NS ,3,Full,CampsitePermit,Less than 20ft
Graves Island,QC ,2,Senior,CampsitePermit,Less than 20ft
Battery,NS ,2,Full,CampsitePermit,Single Tent
Cape Chignecto,NS ,4,Full,BackcountryPermit,Single Tent
Cape Chignecto,AB ,2,Full,BackcountryPermit,Single Tent
Blomidon,NS ,6,Full,CampsitePermit,Tents
Ellenwood Lake,ON ,2,Full,CampsitePermit,Single Tent
Valleyview,NS ,2,Senior,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,3,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,ON ,2,Full,CampsitePermit,Single Tent
Dollar Lake,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Porters Lake,NS ,2,Veteran,CampsitePermit,Less than 30ft
Graves Island,QC ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NH ,4,Full,CampsitePermit,Tents
Mira River,QC ,2,Full,CampsitePermit,Less than 20ft
Mira River,QC ,2,Full,CampsitePermit,Single Tent
Graves Island,MA ,2,Full,CampsitePermit,Single Tent
Salsman,NS ,2,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,4,Full,CampsitePermit,Less than 20ft
Amherst Shore,FL ,1,Senior,CampsitePermit,Single Tent
Graves Island,NS ,3,Full,CampsitePermit,Less than 20ft
Blomidon,NS ,4,Full,CampsitePermit,Single Tent
Valleyview,QC ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,3,Senior,CampsitePermit,Single Tent
Porters Lake,NS ,3,Full,CampsitePermit,Single Tent
Valleyview,NS ,3,Full,CampsitePermit,Single Tent
Smileys,ON ,2,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,3,Full,CampsitePermit,Single Tent
Amherst Shore,ON ,3,Senior,CampsitePermit,Less than 30ft
Porters Lake,NY ,4,Senior,CampsitePermit,Less than 20ft
